path,path_length,depth,num_parts,num_hidden,has_hidden,name_length,extension,extension_length,is_tmp,suspicious_score,size,probability,prediction,dangerous_flag
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2025 (3).docx,105,5,6,0,0,54,docx,4,0,0,53398,0.875,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_2025.docx,101,5,6,0,0,50,docx,4,0,0,52211,0.89,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_3 (2).docx,102,5,6,0,0,51,docx,4,0,0,50791,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_3 (3).docx,102,5,6,0,0,51,docx,4,0,0,50791,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_3 (4).docx,102,5,6,0,0,51,docx,4,0,0,50094,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внешняя_сеть_3.docx,98,5,6,0,0,47,docx,4,0,0,50094,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аналитический_опросный_лист_внутренняя.docx,94,5,6,0,0,43,docx,4,0,0,69966,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\АОЛ_AIS.docx,63,5,6,0,0,12,docx,4,0,0,89770,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\АОЛ_CIK.docx,63,5,6,0,0,12,docx,4,0,0,71455,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\АОЛ_ETC.docx,63,5,6,0,0,12,docx,4,0,0,67851,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\АОЛ_RGP.docx,63,5,6,0,0,12,docx,4,0,0,70891,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\АПП» информационной системы.pdf,83,5,6,0,0,32,pdf,3,0,0,489419,0.805,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Арпабай Айтуар, резюме (2).pdf",81,5,6,0,0,30,pdf,3,0,0,223574,0.805,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Арпабай Айтуар, резюме.pdf",77,5,6,0,0,26,pdf,3,0,0,223696,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\АТС отчет за октябрь 2023.docx,81,5,6,0,0,30,docx,4,0,0,48524,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\аэрокосмической_промышленности.pdf,86,5,6,0,0,35,pdf,3,0,0,406647,0.805,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Аян, Посадочный Талон_250922_125045.pdf",91,5,6,0,0,40,pdf,3,0,0,2996907,0.73,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\аян.docx,59,5,6,0,0,8,docx,4,0,0,15316,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\аянлох.zip,61,5,6,0,0,10,zip,3,0,0,7385868,0.785,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Батыс-2, земельный участок 38;.pdf",86,5,6,0,0,35,pdf,3,0,0,375199,0.805,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Бағдарламалық_кодтарды_тестілеу_амалдары,_Бағдарламаны_тестілеуде.pdf",120,5,6,0,0,69,pdf,3,0,0,1493005,0.82,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\билеты в ,Алмату 2025.pdf",76,5,6,0,0,25,pdf,3,0,0,689821,0.845,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\вафы.docx,60,5,6,0,0,9,docx,4,0,0,25317,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\внутр.xlsx,61,5,6,0,0,10,xlsx,4,0,0,26230,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Военкомат списки .reality,76,5,6,0,0,25,reality,7,0,0,534849,0.82,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Все по ШЭП.zip,65,5,6,0,0,14,zip,3,0,0,2352462,0.78,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Вскрытие_покажет_Практический_анализ_вредоносного_ПО.pdf,108,5,6,0,0,57,pdf,3,0,0,17106609,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\вторичный.pdf,65,5,6,0,0,14,pdf,3,0,0,415444,0.76,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\вторичный_радиолокационные_комплексы,_Министерства_индустрии.pdf",116,5,6,0,0,65,pdf,3,0,0,434792,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Выгрузка источников 05.07.2024 (2).xlsx,90,5,6,0,0,39,xlsx,4,0,0,7498,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Выгрузка источников 05.07.2024.xlsx,86,5,6,0,0,35,xlsx,4,0,0,7498,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Выгрузка подсетей 05.07.2024 (2).xlsx,88,5,6,0,0,37,xlsx,4,0,0,7090,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Выгрузка подсетей 05.07.2024.xlsx,84,5,6,0,0,33,xlsx,4,0,0,7090,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\График 7-8 декабря (2).pdf,77,5,6,0,0,26,pdf,3,0,0,365345,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\График 7-8 декабря.pdf,73,5,6,0,0,22,pdf,3,0,0,365345,0.77,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\График дежурств Декабрь.xlsx,79,5,6,0,0,28,xlsx,4,0,0,414142,0.78,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Данные VPN-туннеля (2).pdf,77,5,6,0,0,26,pdf,3,0,0,18698,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Данные VPN-туннеля (3).pdf,77,5,6,0,0,26,pdf,3,0,0,18698,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Данные VPN-туннеля.pdf,73,5,6,0,0,22,pdf,3,0,0,18698,0.77,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дауренбек Аян доки.pdf,73,5,6,0,0,22,pdf,3,0,0,852865,0.765,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дауренбек Аян Жарасканулы.pdf,80,5,6,0,0,29,pdf,3,0,0,444209,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дауренбек Аян ответ.docx,75,5,6,0,0,24,docx,4,0,0,688008,0.86,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дауренбек Аян, Диплом+приложение.pdf",87,5,6,0,0,36,pdf,3,0,0,3111665,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\ДЕНЬ.xlsx,60,5,6,0,0,9,xlsx,4,0,0,10497,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 01.09.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,27368,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 05.10.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,23375,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 08.10.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,30363,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 09.07.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,29526,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 13.09.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,25395,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 15.09.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,30738,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 16.07.2025 (2).xlsx,85,5,6,0,0,34,xlsx,4,0,0,29171,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 16.07.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,29171,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 16.10.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,35730,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 19.07.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,23247,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 20.10.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,28455,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 21.09.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,23826,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 21.10.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,28766,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 23.07.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,30900,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 25.07.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,31010,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 25.08.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,28663,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 26.09.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,26777,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 30.06.2025.xlsx,81,5,6,0,0,30,xlsx,4,0,0,31981,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 01.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,31562,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 01.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28743,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 02.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,29566,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 02.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23271,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 02.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30930,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 03.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,31473,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 03.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23289,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 03.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30594,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 04.07.2025 (1).xlsx,84,5,6,0,0,33,xlsx,4,0,0,31699,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 04.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,29401,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 04.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,26876,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 04.10.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,21350,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 05.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,21575,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 05.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,29304,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 05.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28513,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 06.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23446,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 06.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23156,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 06.10.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30622,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 07.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23473,0.76,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 07.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,19388,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 08.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,32371,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 08.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,26903,0.765,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 08.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,35315,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 09.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,21422,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 10.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,31313,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 10.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,27116,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 11.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,29340,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 13.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,31280,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 14.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,29147,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 14.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,27292,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 14.10.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30822,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 15.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30408,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 15.10.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,32264,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 16.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23379,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 17.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28622,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 17.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,25175,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 18.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30399,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 19.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28918,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 20.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,23273,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 20.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28234,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 21.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30464,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 21.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,30321,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 22.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,33634,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 22.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28886,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 22.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28766,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 23.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,25107,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 24.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,31882,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 24.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,25233,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 25.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,26631,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 26.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,21440,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 26.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,27783,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 27.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,21494,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 27.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,19555,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 28.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28884,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 28.09.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,21179,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 29.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28902,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 30.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28590,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 31.07.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,28933,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дневной отчет 31.08.2025.xlsx,80,5,6,0,0,29,xlsx,4,0,0,25246,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\доходов Министерства Финансов.pdf,84,5,6,0,0,33,pdf,3,0,0,402606,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дәуренбек Аян СИБ-41 6 билет.docx,84,5,6,0,0,33,docx,4,0,0,20077,0.86,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дәуренбек Аян, диплом.pptx",77,5,6,0,0,26,pptx,4,0,0,262805,0.8,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дәуренбек_Аян_МСИБ_11_Project_Environment_compressed.pdf,107,5,6,0,0,56,pdf,3,0,0,508214,0.925,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дәуренбек_Аян_НИРМ_1_семестр.docx,84,5,6,0,0,33,docx,4,0,0,65418,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дәуренбек_Аян_педпрактика_презентация_251027_201022 (2).pdf,110,5,6,0,0,59,pdf,3,0,0,713016,0.82,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Дәуренбек_Аян_педпрактика_презентация_251027_201022.pdf,106,5,6,0,0,55,pdf,3,0,0,713016,0.755,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\еее.pdf,58,5,6,0,0,7,pdf,3,0,0,247150,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\ЖМП_Матрицалық_тестілеу_сұрақтары_от_23_ноября_2024_года_1_1.pdf,115,5,6,0,0,64,pdf,3,0,0,497125,0.83,1,0
"C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Задача Аружан Аян 14,09.xlsx",79,5,6,0,0,28,xlsx,4,0,0,11879,0.765,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\индустриально-инновационного.pdf,83,5,6,0,0,32,pdf,3,0,0,432965,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_для_подключения_к_ВКС_ОЦИБ_и_НКЦИБ.docx,101,5,6,0,0,50,docx,4,0,0,175821,0.865,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_политик_аудита_Windows_вручную (2).docx,115,5,6,0,0,64,docx,4,0,0,1203940,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_политик_аудита_Windows_вручную (3).docx,115,5,6,0,0,64,docx,4,0,0,1203940,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_политик_аудита_Windows_вручную (4).docx,115,5,6,0,0,64,docx,4,0,0,1203940,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_политик_аудита_Windows_вручную.docx,111,5,6,0,0,60,docx,4,0,0,1203940,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\инструкция_по_настройке_аудита_eset_protect.pdf,98,5,6,0,0,47,pdf,3,0,0,553824,0.855,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_аудита_Nginx_запись_событий_в_файл (2).pdf,117,5,6,0,0,66,pdf,3,0,0,60618,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_аудита_Nginx_запись_событий_в_файл (3).pdf,117,5,6,0,0,66,pdf,3,0,0,60618,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_аудита_Nginx_запись_событий_в_файл (4).pdf,117,5,6,0,0,66,pdf,3,0,0,60618,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_аудита_Nginx_запись_событий_в_файл (5).pdf,117,5,6,0,0,66,pdf,3,0,0,60618,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_аудита_Nginx_запись_событий_в_файл.pdf,113,5,6,0,0,62,pdf,3,0,0,60618,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_настройке_аудита_почтовой_системы_Carbonio.pdf,111,5,6,0,0,60,pdf,3,0,0,49914,0.825,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_установке_IBM_Wincollect_10 (2).pdf,100,5,6,0,0,49,pdf,3,0,0,420118,0.83,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Инструкция_по_установке_IBM_Wincollect_10.pdf,96,5,6,0,0,45,pdf,3,0,0,420118,0.805,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Информация_по_сработкам_для_Айбека.txt,89,5,6,0,0,38,txt,3,0,0,1298,0.795,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\инфраструктурного.pdf,72,5,6,0,0,21,pdf,3,0,0,365330,0.77,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\ИСТОЧНИКИ AISSAYLAU.txt,74,5,6,0,0,23,txt,3,0,0,3219,0.79,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\источники error статуса.xlsx,79,5,6,0,0,28,xlsx,4,0,0,12475,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Источники внутреннего контура (2).docx,89,5,6,0,0,38,docx,4,0,0,21613,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Источники внутреннего контура.docx,85,5,6,0,0,34,docx,4,0,0,21613,0.86,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Казахстан.rar,64,5,6,0,0,13,rar,3,0,0,828352788,0.77,1,1
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\КЕЙСЫ.txt,60,5,6,0,0,9,txt,3,0,0,2237,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Кенин_А_М_Самоучитель_системного_администратора_7_е_изд_2024.pdf,115,5,6,0,0,64,pdf,3,0,0,173056944,0.845,1,1
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\ККТ выгрузка.docx,68,5,6,0,0,17,docx,4,0,0,7733059,0.815,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\ККТ отчет за июнь 2023.docx,78,5,6,0,0,27,docx,4,0,0,1182452,0.845,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\книга толык_8_291020_240513_160908.pdf,89,5,6,0,0,38,pdf,3,0,0,3830801,0.705,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Книга_Kaggle_Машинное_обучение_и_анализ_данных.pdf,101,5,6,0,0,50,pdf,3,0,0,146200813,0.82,1,1
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Контактная информация (2).xlsx,81,5,6,0,0,30,xlsx,4,0,0,11260,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Контактная информация (3).xlsx,81,5,6,0,0,30,xlsx,4,0,0,11501,0.785,1,0
C:\Users\Ayan Daurenbek\Downloads\Telegram Desktop\Контактная информация (4).xlsx,81,5,6,0,0,30,xlsx,4,0,0,11501,0.785,1,0
